2017_08_07_08_41_41 | machine_model_entrance.py | INFO | sys.argv:	['C:/Users/pengzh5x/Desktop/machine_scripts/machine_model_entrance.py']
2017_08_07_08_41_41 | machine_model_entrance.py | INFO | >>>>>>>>>> Please Wait .... The program is detecting memory <<<<<<<<<<
2017_08_07_08_41_41 | common_interface_func.pyc | INFO | The 1 time:	Mon Aug 07 08:41:49 2017 |  CPU: 1.9% |  Memory:  53.9%  4371M/8103M
2017_08_07_08_41_41 | machine_model_entrance.py | INFO | >>>>>>>>>> Memory detection Finished <<<<<<<<<<
2017_08_07_08_41_41 | machine_config_gui.pyc | WARNING | The template file path does not exist
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | The main windows of configuration is closed!
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | purl_bak_string:              Purley-FPGA
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | from_address:                 pengx.zhang@intel.com
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | receive_address:              pengx.zhang@intel.com,libo.fu@intel.com
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | server_address:               smtp.intel.com
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | week_num:                     100
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | reacquire_data_flag:          YES
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | verify_file_flag:             YES
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | max_waiting_time:             120 minute(s)
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | on_off_line_save_flag:        NO
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | keep_continuous:              NO
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | send_email_flag:              YES
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | get_default_flag:             YES
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | display_software:             YES
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | display_new:                  YES
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | display_existing:             YES
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | display_closed:               YES
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | display_total:                YES
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | template_file:                C:/Users/pengzh5x/Desktop/machine_scripts/ITF_Skylake_Purley-FPGA_BKC_TestCase_WW31_v2.5.0_Template_100W.xlsx
2017_08_07_08_41_41 | machine_config_gui.pyc | INFO | week_input_string_list:       []
2017_08_07_08_41_41 | machine_model_entrance.py | INFO | >>>>>>>>>> Please Wait .... The program is getting Html Data <<<<<<<<<<
2017_08_07_08_41_41 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Purley-FPGA/Silver/2017%20WW31/6464_Silver.html
2017_08_07_08_41_41 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Purley-FPGA/Silver/2017%20WW30/6421_Silver.html
2017_08_07_08_41_41 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Purley-FPGA/Silver/2017%20WW27/6353_Silver.html
2017_08_07_08_41_41 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Purley-FPGA/Silver/2017%20WW25/6236_Silver.html
2017_08_07_08_41_41 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Purley-FPGA/Silver/2017%20WW23/6131_Silver.html
2017_08_07_08_41_41 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Purley-FPGA/Silver/2017%20WW20/6054_Silver.html
