2017_08_07_12_33_31 | machine_model_entrance.py | INFO | sys.argv:	['C:/Users/pengzh5x/Desktop/machine_scripts/machine_model_entrance.py']
2017_08_07_12_33_31 | machine_model_entrance.py | INFO | >>>>>>>>>> Please Wait .... The program is detecting memory <<<<<<<<<<
2017_08_07_12_33_31 | common_interface_func.pyc | INFO | The 1 time:	Mon Aug 07 12:33:35 2017 |  CPU: 0.6% |  Memory:  46.1%  3734M/8103M
2017_08_07_12_33_31 | machine_model_entrance.py | INFO | >>>>>>>>>> Memory detection Finished <<<<<<<<<<
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | The main windows of configuration is closed!
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | purl_bak_string:              Bakerville
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | from_address:                 pengx.zhang@intel.com
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | receive_address:              pengx.zhang@intel.com,libo.fu@intel.com
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | server_address:               smtp.intel.com
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | week_num:                     100
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | reacquire_data_flag:          YES
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | verify_file_flag:             YES
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | max_waiting_time:             60 minute(s)
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | on_off_line_save_flag:        online
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | keep_continuous:              NO
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | send_email_flag:              YES
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | get_default_flag:             
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | display_software:             YES
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | display_new:                  YES
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | display_existing:             YES
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | display_closed:               YES
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | display_total:                YES
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | template_file:                C:/Users/pengzh5x/Desktop/machine_scripts/ITF_Skylake_Bakerville_BKC_TestCase_WW31_v2.5.0_Template_100W.xlsx
2017_08_07_12_33_31 | machine_config_gui.pyc | INFO | week_input_string_list:       []
2017_08_07_12_33_31 | machine_model_entrance.py | INFO | >>>>>>>>>> Please Wait .... The program is getting Html Data <<<<<<<<<<
2017_08_07_12_33_31 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Bakerville/Silver/2017%20WW31/6446_Silver.html
2017_08_07_12_33_31 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Bakerville/Silver/2017%20WW29/6377_Silver.html
2017_08_07_12_33_31 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Bakerville/Silver/2017%20WW28/6359_Silver.html
2017_08_07_12_33_31 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Bakerville/Silver/2017%20WW25/6211_Silver.html
2017_08_07_12_33_31 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Bakerville/Silver/2017%20WW24/6170_Silver.html
2017_08_07_12_33_31 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Bakerville/Silver/2017%20WW23/6138_Silver.html
2017_08_07_12_33_31 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Bakerville/Silver/2017%20WW22/6101_Silver.html
2017_08_07_12_33_31 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Bakerville/Silver/2017%20WW21/6076_Silver.html
2017_08_07_12_33_31 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Bakerville/Silver/2017%20WW20/6056_Silver.html
2017_08_07_12_33_31 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Bakerville/Silver/2017%20WW18/5940_Silver.html
2017_08_07_12_33_31 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Bakerville/Silver/2017%20WW17/5908_Silver.html
2017_08_07_12_33_31 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Bakerville/Silver/2017%20WW16/5886_Silver.html
2017_08_07_12_33_31 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Bakerville/Silver/2017%20WW15/5848_Silver.html
2017_08_07_12_33_31 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Bakerville/Silver/2017%20WW13/5777_Silver.html
2017_08_07_12_33_31 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Bakerville/Silver/2017%20WW12/5724_Silver.html
2017_08_07_12_33_31 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Bakerville/Silver/2017%20WW11/5689_Silver.html
2017_08_07_12_33_31 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Bakerville/Silver/2017%20WW10/5656_Silver.html
2017_08_07_12_33_31 | get_all_html.pyc | INFO | https://dcg-oss.intel.com/ossreport/auto/Bakerville/Silver/2017%20WW09/5607_Silver.html
